"","SAR","Infections","Reff_1","Reff_2","n"
"1207",5.50840421171869,0.0746883937724521,0.0181540780517265,0.036308156103453,120600
"1208",5.51551540484927,0.0747374597307014,0.0181306718701356,0.0362613437402711,120700
"1209",5.5226319586467,0.0747865138012348,0.0181073083900569,0.0362146167801139,120800
"1210",5.52975387592898,0.0748355559936211,0.0180839875053572,0.0361679750107143,120900
"1211",5.53688115951539,0.0748845863174148,0.0180607091102444,0.0361214182204888,121000
"1212",5.54401381222656,0.0749336047821552,0.0180374730992668,0.0360749461985336,121100
"1213",5.55115183688444,0.0749826113973669,0.0180142793673114,0.0360285587346227,121200
"1214",5.55829523631232,0.0750316061725603,0.0179911278096026,0.0359822556192051,121300
"1215",5.56544401333481,0.0750805891172308,0.0179680183217008,0.0359360366434016,121400
"1216",5.57259817077784,0.0751295602408592,0.0179449507995014,0.0358899015990029,121500
"1217",5.57975771146868,0.0751785195529118,0.0179219251392331,0.0358438502784661,121600
"1218",5.58692263823593,0.0752274670628404,0.0178989412374564,0.0357978824749129,121700
"1219",5.59409295390952,0.0752764027800824,0.0178759989910631,0.0357519979821263,121800
"1220",5.60126866132072,0.0753253267140604,0.0178530982972742,0.0357061965945483,121900
"1221",5.60844976330211,0.075374238874183,0.0178302390536387,0.0356604781072774,122000
"1222",5.61563626268761,0.0754231392698441,0.0178074211580329,0.0356148423160657,122100
"1223",5.6228281623125,0.0754720279104233,0.0177846445086582,0.0355692890173165,122200
"1224",5.63002546501337,0.0755209048052859,0.0177619090040408,0.0355238180080816,122300
"1225",5.63722817362813,0.075569769963783,0.0177392145430295,0.0354784290860591,122400
"1226",5.64443629099607,0.0756186233952512,0.0177165610247951,0.0354331220495902,122500
"1227",5.65164981995777,0.0756674651090129,0.0176939483488287,0.0353878966976575,122600
"1228",5.65886876335517,0.0757162951143767,0.0176713764149408,0.0353427528298817,122700
"1229",5.66609312403155,0.0757651134206365,0.0176488451232598,0.0352976902465195,122800
"1230",5.67332290483153,0.0758139200370723,0.0176263543742306,0.0352527087484613,122900
"1231",5.68055810860104,0.0758627149729502,0.017603904068614,0.035207808137228,123000
"1232",5.68779873818738,0.0759114982375217,0.0175814941074846,0.0351629882149693,123100
"1233",5.69504479643919,0.0759602698400249,0.0175591243922304,0.0351182487844607,123200
"1234",5.70229628620642,0.0760090297896833,0.0175367948245508,0.0350735896491016,123300
"1235",5.7095532103404,0.0760577780957068,0.017514505306456,0.035029010612912,123400
"1236",5.71681557169378,0.0761065147672912,0.0174922557402656,0.0349845114805311,123500
"1237",5.72408337312055,0.0761552398136186,0.017470046028607,0.034940092057214,123600
"1238",5.73135661747604,0.076203953243857,0.0174478760744149,0.0348957521488299,123700
"1239",5.73863530761695,0.0762526550671604,0.0174257457809296,0.0348514915618593,123800
"1240",5.7459194464013,0.0763013452926695,0.0174036550516959,0.0348073101033919,123900
"1241",5.75320903668846,0.0763500239295107,0.017381603790562,0.0347632075811241,124000
"1242",5.76050408133915,0.076398690986797,0.0173595919016783,0.0347191838033566,124100
"1243",5.76780458321543,0.0764473464736274,0.0173376192894961,0.0346752385789922,124200
