"","date","lower","median","upper"
"cases[1]",1,0,5.84608891358796,Inf
"cases[2]",2,0,5.88805889491421,Inf
"cases[3]",3,0,5.93005174120881,Inf
"cases[4]",4,0,5.97170481761359,Inf
"cases[5]",5,0,6.01447453705437,Inf
"cases[6]",6,0,6.05705320124799,Inf
"cases[7]",7,0,6.10084000107043,Inf
"cases[8]",8,0,6.14438829827821,Inf
"cases[9]",9,0,6.18861942901364,Inf
"cases[10]",10,0,6.23239885236103,Inf
"cases[11]",11,0,6.27697034366723,Inf
"cases[12]",12,0,6.32165275901418,Inf
"cases[13]",13,0,6.36621277476327,Inf
"cases[14]",14,0,6.40944812421032,Inf
"cases[15]",15,0,6.45565707845992,Inf
"cases[16]",16,0,6.50200802426641,Inf
"cases[17]",17,0,6.5479086633591,Inf
"cases[18]",18,0,6.59412315606035,Inf
"cases[19]",19,0,6.64025422277902,Inf
"cases[20]",20,0,6.68817215737455,Inf
"cases[21]",21,0,6.73544294689505,Inf
"cases[22]",22,0,6.78233053572978,Inf
"cases[23]",23,0,6.83131796877704,Inf
"cases[24]",24,0,6.8811321922579,Inf
"cases[25]",25,0,6.93062457050835,Inf
"cases[26]",26,0,6.9794671175422,Inf
"cases[27]",27,0,7.02843478047363,Inf
"cases[28]",28,0,7.07806177213615,Inf
"cases[29]",29,0,7.12997254608604,Inf
"cases[30]",30,0,7.18043802273379,Inf
"cases[31]",31,0,7.22972838859061,Inf
"cases[32]",32,0,7.2773481401749,Inf
"cases[33]",33,0,7.32725171663706,Inf
"cases[34]",34,0,7.37850095324532,Inf
"cases[35]",35,0,7.42942474362538,Inf
"cases[36]",36,0,7.48056695512549,Inf
"cases[37]",37,0,7.53056512820738,Inf
"cases[38]",38,0,7.58321586940229,Inf
"cases[39]",39,0,7.63551355692927,Inf
"cases[40]",40,0,7.68692993355332,Inf
"cases[41]",41,0,7.74041592593982,Inf
"cases[42]",42,0,7.79347582624217,Inf
"cases[43]",43,0,7.84803158524417,Inf
"cases[44]",44,0,7.89997338720216,Inf
